fips,county_name,state_abbr,turbine_class,wind_breakeven_cost_fom,wind_tp_fom,wind_ep_fom
36055,Monroe,NY,large,1095,0.3,0.3
21227,Warren,KY,large,706,0.3,0.0
37041,Chowan,NC,large,2551,0.3,0.3
39113,Montgomery,OH,large,1456,0.3,0.3
29073,Gasconade,MO,large,2028,0.3,0.3
22057,Lafourche,LA,large,416,0.3,0.0
26033,Chippewa,MI,large,1453,0.3,0.3
29053,Cooper,MO,large,2496,0.3,0.3
21183,Ohio,KY,large,1057,0.3,0.3
48151,Fisher,TX,large,989,0.3,0.0
47033,Crockett,TN,large,1794,0.3,0.3
17061,Greene,IL,large,1487,0.3,0.3
39017,Butler,OH,large,1123,0.3,0.3
12105,Polk,FL,large,700,0.3,0.0
06079,San Luis Obispo,CA,large,1074,0.3,0.3
26025,Calhoun,MI,large,2237,0.3,0.3
55103,Richland,WI,large,2396,0.3,0.3
48091,Comal,TX,large,1733,0.3,0.3
29157,Perry,MO,large,2110,0.3,0.3
39127,Perry,OH,large,1156,0.3,0.3
29165,Platte,MO,large,1741,0.3,0.3
39123,Ottawa,OH,large,2307,0.3,0.3
51800,Suffolk,VA,large,1218,0.3,0.3
48021,Bastrop,TX,large,755,0.3,0.0
37017,Bladen,NC,large,1231,0.3,0.3
26109,Menominee,MI,large,2480,0.3,0.3
40001,Adair,OK,large,2960,0.3,0.3
39059,Guernsey,OH,large,1029,0.3,0.3
17155,Putnam,IL,large,1979,0.3,0.3
38079,Rolette,ND,large,1702,0.3,0.3
37071,Gaston,NC,large,819,0.3,0.0
45035,Dorchester,SC,large,1131,0.3,0.3
40107,Okfuskee,OK,large,2526,0.3,0.3
48121,Denton,TX,large,1884,0.3,0.3
39107,Mercer,OH,large,2206,0.3,0.3
26041,Delta,MI,large,1363,0.3,0.3
29197,Schuyler,MO,large,2251,0.3,0.3
39117,Morrow,OH,large,1532,0.3,0.3
48477,Washington,TX,large,1575,0.3,0.3
40035,Craig,OK,large,2517,0.3,0.3
48189,Hale,TX,large,2117,0.3,0.3
39083,Knox,OH,large,1309,0.3,0.3
40095,Marshall,OK,large,1949,0.3,0.3
48179,Gray,TX,large,2964,0.3,0.3
19189,Winnebago,IA,large,2627,0.3,0.3
29089,Howard,MO,large,2646,0.3,0.3
27045,Fillmore,MN,large,2252,0.3,0.3
56045,Weston,WY,large,1374,0.3,0.3
27041,Douglas,MN,large,2332,0.3,0.3
29025,Caldwell,MO,large,2441,0.3,0.3
39153,Summit,OH,large,1443,0.3,0.3
40089,McCurtain,OK,large,504,0.3,0.0
40005,Atoka,OK,large,1641,0.3,0.3
40063,Hughes,OK,large,1857,0.3,0.3
48201,Harris,TX,large,341,0.3,0.0
40065,Jackson,OK,large,1876,0.3,0.3
27001,Aitkin,MN,large,1538,0.3,0.3
45055,Kershaw,SC,large,405,0.3,0.0
27109,Olmsted,MN,large,2291,0.3,0.3
48059,Callahan,TX,large,2192,0.3,0.3
40109,Oklahoma,OK,large,2444,0.3,0.3
42053,Forest,PA,large,1114,0.3,0.3
39003,Allen,OH,large,2772,0.3,0.3
48433,Stonewall,TX,large,1126,0.3,0.3
55071,Manitowoc,WI,large,2649,0.3,0.3
29186,Ste. Genevieve,MO,large,1174,0.3,0.3
19027,Carroll,IA,large,2308,0.3,0.3
47183,Weakley,TN,large,1593,0.3,0.3
39109,Miami,OH,large,1882,0.3,0.3
17127,Massac,IL,large,1034,0.3,0.3
29177,Ray,MO,large,1766,0.3,0.3
37101,Johnston,NC,large,1576,0.3,0.3
28013,Calhoun,MS,large,129,0.3,0.0
46057,Hamlin,SD,large,2173,0.3,0.3
48175,Goliad,TX,large,1043,0.2,0.2
48271,Kinney,TX,large,783,0.2,0.0
55021,Columbia,WI,large,2206,0.2,0.2
37037,Chatham,NC,large,957,0.2,0.0
48163,Frio,TX,large,1220,0.2,0.1
19057,Des Moines,IA,large,1661,0.2,0.2
16071,Oneida,ID,large,90,0.2,0.0
26147,St. Clair,MI,large,1976,0.2,0.2
27065,Kanabec,MN,large,1719,0.2,0.2
47189,Wilson,TN,large,631,0.2,0.0
35047,San Miguel,NM,large,2146,0.2,0.2
37035,Catawba,NC,large,225,0.2,0.0
48365,Panola,TX,large,850,0.2,0.0
19049,Dallas,IA,large,1986,0.2,0.2
48405,San Augustine,TX,large,1194,0.2,0.2
37157,Rockingham,NC,large,925,0.2,0.0
48113,Dallas,TX,large,1071,0.2,0.2
28139,Tippah,MS,large,1265,0.2,0.2
28155,Webster,MS,large,730,0.2,0.0
53067,Thurston,WA,large,717,0.2,0.0
48395,Robertson,TX,large,1136,0.2,0.2
20205,Wilson,KS,large,2247,0.2,0.2
28107,Panola,MS,large,843,0.2,0.0
48065,Carson,TX,large,2787,0.2,0.2
21225,Union,KY,large,1845,0.2,0.2
20191,Sumner,KS,large,2114,0.2,0.2
55117,Sheboygan,WI,large,2800,0.2,0.2
48129,Donley,TX,large,1698,0.2,0.2
47003,Bedford,TN,large,424,0.2,0.0
51069,Frederick,VA,large,404,0.2,0.0
51103,Lancaster,VA,large,1142,0.2,0.2
04003,Cochise,AZ,large,461,0.2,0.0
51197,Wythe,VA,large,1086,0.2,0.2
39101,Marion,OH,large,1764,0.2,0.2
31053,Dodge,NE,large,2695,0.2,0.2
48349,Navarro,TX,large,2106,0.2,0.2
19001,Adair,IA,large,2817,0.2,0.2
26081,Kent,MI,large,1982,0.2,0.2
51127,New Kent,VA,large,1246,0.2,0.2
48453,Travis,TX,large,1402,0.2,0.2
51007,Amelia,VA,large,1154,0.2,0.2
39167,Washington,OH,large,263,0.2,0.0
51181,Surry,VA,large,1189,0.2,0.2
26137,Otsego,MI,large,2365,0.2,0.2
01089,Madison,AL,large,238,0.2,0.0
51031,Campbell,VA,large,451,0.2,0.0
01011,Bullock,AL,large,117,0.2,0.0
37085,Harnett,NC,large,825,0.2,0.0
51009,Amherst,VA,large,314,0.2,0.0
18143,Scott,IN,large,920,0.2,0.0
48187,Guadalupe,TX,large,812,0.2,0.0
51153,Prince William,VA,large,545,0.2,0.0
48473,Waller,TX,large,1072,0.2,0.2
48227,Howard,TX,large,751,0.2,0.0
47079,Henry,TN,large,1951,0.2,0.2
45031,Darlington,SC,large,922,0.2,0.0
17097,Lake,IL,large,1591,0.2,0.2
48455,Trinity,TX,large,493,0.2,0.0
48343,Morris,TX,large,1007,0.2,0.2
49053,Washington,UT,large,1519,0.2,0.2
29071,Franklin,MO,large,1850,0.2,0.2
30081,Ravalli,MT,large,1303,0.2,0.1
45029,Colleton,SC,large,517,0.2,0.0
51187,Warren,VA,large,1616,0.2,0.2
51167,Russell,VA,large,2271,0.2,0.2
37191,Wayne,NC,large,1800,0.2,0.2
48297,Live Oak,TX,large,836,0.2,0.0
20037,Crawford,KS,large,2944,0.2,0.2
21029,Bullitt,KY,large,1589,0.2,0.2
18093,Lawrence,IN,large,1896,0.2,0.2
10005,Sussex,DE,large,1363,0.2,0.2
26115,Monroe,MI,large,1586,0.2,0.2
18037,Dubois,IN,large,1193,0.2,0.2
29185,St. Clair,MO,large,2319,0.2,0.2
37065,Edgecombe,NC,large,1391,0.2,0.2
39061,Hamilton,OH,large,145,0.2,0.0
53073,Whatcom,WA,large,1172,0.2,0.2
18047,Franklin,IN,large,1360,0.2,0.2
29051,Cole,MO,large,2263,0.2,0.2
51011,Appomattox,VA,large,1084,0.2,0.2
20077,Harper,KS,large,2111,0.2,0.2
28019,Choctaw,MS,large,948,0.2,0.0
05093,Mississippi,AR,large,2447,0.2,0.2
29095,Jackson,MO,large,3023,0.2,0.2
31055,Douglas,NE,large,1628,0.2,0.2
37125,Moore,NC,large,631,0.2,0.0
20055,Finney,KS,large,1894,0.2,0.2
05075,Lawrence,AR,large,1634,0.2,0.2
39063,Hancock,OH,large,2321,0.2,0.2
39139,Richland,OH,large,1647,0.2,0.2
27093,Meeker,MN,large,2931,0.2,0.2
48239,Jackson,TX,large,963,0.2,0.0
42021,Cambria,PA,large,3301,0.2,0.2
21171,Monroe,KY,large,710,0.2,0.0
45067,Marion,SC,large,966,0.2,0.0
28079,Leake,MS,large,766,0.2,0.0
48067,Cass,TX,large,501,0.2,0.0
51059,Fairfax,VA,large,938,0.2,0.0
48439,Tarrant,TX,large,1852,0.2,0.1
08013,Boulder,CO,large,56,0.2,0.0
17007,Boone,IL,large,2300,0.1,0.1
29083,Henry,MO,large,2195,0.1,0.1
21145,McCracken,KY,large,1187,0.1,0.1
31163,Sherman,NE,large,1625,0.1,0.1
05003,Ashley,AR,large,1035,0.1,0.1
31185,York,NE,large,2327,0.1,0.1
16063,Lincoln,ID,large,2018,0.1,0.1
48249,Jim Wells,TX,large,1413,0.1,0.1
31071,Garfield,NE,large,2366,0.1,0.1
42087,Mifflin,PA,large,57,0.1,0.0
24033,Prince George's,MD,large,1137,0.1,0.1
39133,Portage,OH,large,1640,0.1,0.1
31023,Butler,NE,large,2375,0.1,0.1
22077,Pointe Coupee,LA,large,492,0.1,0.0
06019,Fresno,CA,large,1800,0.1,0.1
31067,Gage,NE,large,2432,0.1,0.1
39027,Clinton,OH,large,1704,0.1,0.1
37197,Yadkin,NC,large,166,0.1,0.0
31097,Johnson,NE,large,2037,0.1,0.1
19025,Calhoun,IA,large,2759,0.1,0.1
49007,Carbon,UT,large,1331,0.1,0.1
28015,Carroll,MS,large,1163,0.1,0.1
31159,Seward,NE,large,2245,0.1,0.1
47177,Warren,TN,large,938,0.1,0.0
29009,Barry,MO,large,2780,0.1,0.1
26121,Muskegon,MI,large,1838,0.1,0.1
31007,Banner,NE,large,1787,0.1,0.1
36009,Cattaraugus,NY,large,1668,0.1,0.1
29213,Taney,MO,large,18,0.1,0.0
48197,Hardeman,TX,large,1556,0.1,0.1
29189,St. Louis,MO,large,1662,0.1,0.1
22079,Rapides,LA,large,691,0.1,0.0
29039,Cedar,MO,large,2974,0.1,0.1
05133,Sevier,AR,large,584,0.1,0.0
39033,Crawford,OH,large,2148,0.1,0.1
42123,Warren,PA,large,1756,0.1,0.1
17123,Marshall,IL,large,2816,0.1,0.1
50025,Windham,VT,large,191,0.1,0.0
22033,East Baton Rouge,LA,large,242,0.1,0.0
48157,Fort Bend,TX,large,320,0.1,0.0
08071,Las Animas,CO,large,3910,0.1,0.1
18073,Jasper,IN,large,1953,0.1,0.1
53007,Chelan,WA,large,1050,0.1,0.1
16077,Power,ID,large,1868,0.1,0.1
42115,Susquehanna,PA,large,1601,0.1,0.1
39155,Trumbull,OH,large,822,0.1,0.0
40057,Harmon,OK,large,1454,0.1,0.1
40059,Harper,OK,large,2182,0.1,0.1
19167,Sioux,IA,large,2687,0.1,0.1
48507,Zavala,TX,large,991,0.1,0.0
20011,Bourbon,KS,large,2115,0.1,0.1
39009,Athens,OH,large,796,0.1,0.0
30047,Lake,MT,large,32,0.1,0.0
55061,Kewaunee,WI,large,3037,0.1,0.1
40111,Okmulgee,OK,large,2707,0.1,0.1
51049,Cumberland,VA,large,207,0.1,0.0
27047,Freeborn,MN,large,2386,0.1,0.1
24027,Howard,MD,large,1305,0.1,0.1
19081,Hancock,IA,large,2075,0.1,0.1
28025,Clay,MS,large,295,0.1,0.0
21197,Powell,KY,large,281,0.1,0.0
49005,Cache,UT,large,626,0.1,0.0
09011,New London,CT,large,432,0.1,0.0
17043,DuPage,IL,large,1995,0.1,0.1
13059,Clarke,GA,large,256,0.1,0.0
40115,Ottawa,OK,large,3018,0.1,0.1
37119,Mecklenburg,NC,large,402,0.1,0.0
40013,Bryan,OK,large,2304,0.1,0.1
49031,Piute,UT,large,2090,0.1,0.1
10001,Kent,DE,large,1590,0.1,0.1
48369,Parmer,TX,large,1814,0.1,0.1
48061,Cameron,TX,large,2134,0.1,0.1
38071,Ramsey,ND,large,2978,0.1,0.1
18007,Benton,IN,large,3017,0.1,0.1
05119,Pulaski,AR,large,729,0.1,0.0
16075,Payette,ID,large,609,0.1,0.0
48391,Refugio,TX,large,1060,0.1,0.1
12095,Orange,FL,large,381,0.0,0.0
19153,Polk,IA,large,2319,0.0,0.0
30063,Missoula,MT,large,486,0.0,0.0
20057,Ford,KS,large,2146,0.0,0.0
06089,Shasta,CA,large,486,0.0,0.0
46085,Lyman,SD,large,2102,0.0,0.0
30067,Park,MT,large,3133,0.0,0.0
